question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
3-HOP_TEAM_VENUE_COUNTRY_049,Baris Atas'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Baris Atas -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_050,Coskun Birdal'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Coskun Birdal -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_051,Ender Alkan'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Ender Alkan -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_052,Erkan Öztürk'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Erkan Öztürk -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_053,Firat Akkoyun'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Firat Akkoyun -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_054,gökhan kök'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,gökhan kök -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_055,Goekhan Tokgoez'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Goekhan Tokgoez -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_056,Hasan Yigit'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Hasan Yigit -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_057,Rahim Zafer'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Rahim Zafer -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_058,Kemalettin Senturk'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Kemalettin Senturk -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_059,ali cansun begeçarslan'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ali cansun begeçarslan -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_060,Hasan Ozer'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Hasan Ozer -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_061,Atilla Koca'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Atilla Koca -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_062,anil tasdemir'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,anil tasdemir -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_063,Murat Sahin'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Murat Sahin -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_064,Burhan Eser'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Burhan Eser -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_065,musa büyük'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,musa büyük -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_066,gürol gündüz azer'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,gürol gündüz azer -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_067,ersin gureler'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ersin gureler -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_068,Yunus Altun'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Yunus Altun -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_069,ceyhun yazar'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ceyhun yazar -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_070,murat salar'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,murat salar -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_071,Orhan Kapucu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Orhan Kapucu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_072,serkan ozdemir'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,serkan ozdemir -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_073,Sertan Eser'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Sertan Eser -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_074,demircioğlu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,demircioğlu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_075,Atilla Birlik'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Atilla Birlik -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_076,oktay derelioglu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,oktay derelioglu -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_077,Aytac Ak'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Aytac Ak -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_078,baki mercimek'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,baki mercimek -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_079,zafer şakar'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,zafer şakar -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_080,ümit bozkurt'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ümit bozkurt -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_081,i̇brahim ege'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,i̇brahim ege -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_082,Mustafa Ozkan'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Mustafa Ozkan -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_083,Eser Yağmur'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Eser Yağmur -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_084,eren sen'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,eren sen -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_085,abdullah elyasa süme'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,abdullah elyasa süme -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_086,Birol Hikmet'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Birol Hikmet -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_087,okan yilmaz'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,okan yilmaz -> member of sports team -> Diyarbakirspor -> home venue -> diyarbakir ataturk stadyumu -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_088,Semavi Özgür'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Semavi Özgür -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_089,sezer özmen'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,sezer özmen -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_090,koray colgecen'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,koray colgecen -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_091,Eren Ozen'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Eren Ozen -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_092,kerem can akyuz'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,kerem can akyuz -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_093,serdar deliktaş'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,serdar deliktaş -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_094,gökhan kaba'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,gökhan kaba -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_095,hasan hakan hacıbektaşoğlu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,hasan hakan hacıbektaşoğlu -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_096,emre can coşkun'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,emre can coşkun -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_097,Erman Bulucu'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Erman Bulucu -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_098,ahmet sahbaz'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,ahmet sahbaz -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_099,metin aslan'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,metin aslan -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_100,Ozgur Cek'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Ozgur Cek -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_101,Emre Akbaba'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Emre Akbaba -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_102,zeki yıldırım'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,zeki yıldırım -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_103,yakup bugun'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,yakup bugun -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_104,zulkuf ozer'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,zulkuf ozer -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_105,özgür öçal'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,özgür öçal -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_106,Abdullah Karmil'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Abdullah Karmil -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_107,i̇smail şahmalı'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,i̇smail şahmalı -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_108,Alişan Şeker'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Alişan Şeker -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_109,sinan ozkan'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,sinan ozkan -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_110,Firat Akkoyun'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Firat Akkoyun -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_111,Galip Güzel'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Galip Güzel -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_112,i̇lker erbay'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,i̇lker erbay -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_113,Deniz Vural'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,Deniz Vural -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
3-HOP_TEAM_VENUE_COUNTRY_114,onur acar'ın oynadığı takımın stadyumunun bulunduğu ülke neresidir?,onur acar -> member of sports team -> alanyaspor -> home venue -> Bahçeşehir Okulları Stadium -> country -> turkiye,turkiye,3-hop,sports,team_venue_country
